region,epiweek,year,month,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
MT,201809,2018,2,5.75,0.27,9.29,2.98,5.08,5.69,3.52,4.85,0.86,1.74,1.84,0.26,0.15,0.57,0.886076
MT,201810,2018,3,5.47,0.23,8.7,2.65,4.94,5.66,3.2,4.73,0.84,1.56,1.96,0.25,0.24,0.48,0.504112
MT,201811,2018,3,4.89,0.29,8.0,2.67,4.89,5.52,3.3,4.83,0.84,1.45,1.95,0.2,0.23,0.41,0.382618
MT,201812,2018,3,4.76,0.24,7.78,2.69,4.9,5.78,3.18,5.05,0.87,1.48,2.02,0.27,0.24,0.45,0.376648
MT,201813,2018,3,4.12,0.18,6.81,2.49,4.72,5.67,3.34,5.02,0.77,1.51,1.89,0.22,0.26,0.42,0.332336
MT,201814,2018,4,4.07,0.06,6.25,2.56,4.86,5.78,3.26,5.01,0.73,1.56,1.77,0.31,0.22,0.41,0.478334
MT,201815,2018,4,4.14,0.12,5.67,2.23,5.15,5.62,3.0,4.91,0.8,1.6,2.06,0.26,0.29,0.53,0.535714
MT,201816,2018,4,4.05,0.1,5.8,2.25,4.67,5.5,2.98,5.18,0.88,1.48,1.81,0.23,0.25,0.52,0.182577
MT,201817,2018,4,4.15,0.1,5.22,2.33,4.65,5.98,3.1,5.12,0.75,1.34,1.9,0.28,0.18,0.57,0
MT,201818,2018,4,3.62,0.14,5.22,2.23,4.49,5.29,3.02,5.16,0.8,1.47,1.77,0.22,0.18,0.48,0
MT,201819,2018,5,3.67,0.11,4.61,2.11,4.6,5.54,3.16,5.2,0.68,1.4,1.86,0.25,0.24,0.51,0.0574713
MT,201820,2018,5,3.67,0.13,4.56,2.08,4.84,5.33,2.97,4.95,0.67,1.71,1.69,0.21,0.21,0.48,0
MT,201821,2018,5,3.71,0.13,4.78,2.14,4.6,5.32,2.87,4.86,0.74,1.3,1.85,0.32,0.26,0.5,0
MT,201822,2018,5,3.68,0.09,4.57,2.07,4.34,5.22,2.88,4.84,0.7,1.3,1.77,0.27,0.26,0.49,0
MT,201823,2018,6,3.54,0.1,4.4,1.94,4.51,5.32,2.86,5.09,0.86,1.42,1.85,0.23,0.22,0.46,0
MT,201824,2018,6,3.55,0.11,4.54,1.84,4.57,5.67,3.02,5.15,0.79,1.43,1.87,0.28,0.17,0.45,0
MT,201825,2018,6,3.35,0.07,4.21,1.77,4.42,5.59,2.72,4.87,0.7,1.34,1.85,0.2,0.15,0.52,0
MT,201826,2018,6,3.88,0.15,4.16,2.07,4.74,5.51,3.0,5.04,0.77,1.32,1.83,0.17,0.22,0.49,0
MT,201827,2018,7,3.66,0.12,3.8,1.82,4.41,5.15,3.07,4.99,0.67,1.31,1.83,0.26,0.21,0.57,0
MT,201828,2018,7,3.44,0.13,3.61,1.64,4.63,5.4,3.09,5.81,0.74,1.34,1.93,0.21,0.17,0.42,0
MT,201829,2018,7,4.06,0.08,3.69,1.66,4.46,5.4,3.25,5.94,0.73,1.28,2.07,0.33,0.15,0.44,0
MT,201830,2018,7,3.7,0.12,3.54,1.72,4.51,5.44,3.34,5.87,0.65,1.33,1.94,0.26,0.18,0.45,0
MT,201831,2018,7,3.46,0.11,3.33,1.54,4.56,5.27,3.07,5.73,0.68,1.38,2.05,0.22,0.24,0.45,0
MT,201832,2018,8,3.31,0.07,3.27,1.6,4.61,5.31,3.06,5.22,0.69,1.23,2.09,0.3,0.28,0.37,0
MT,201833,2018,8,3.19,0.17,3.49,1.59,4.46,5.24,3.02,5.17,0.69,1.22,1.94,0.31,0.2,0.43,0
MT,201834,2018,8,3.25,0.1,3.62,1.57,4.52,5.2,2.95,4.82,0.7,1.3,1.83,0.24,0.22,0.38,0
MT,201835,2018,8,3.41,0.07,3.94,1.81,4.65,5.08,2.98,4.59,0.68,1.33,1.86,0.26,0.19,0.41,0
MT,201836,2018,9,3.53,0.06,4.73,2.16,4.39,5.04,3.05,4.68,0.65,1.41,1.78,0.29,0.24,0.41,0
MT,201837,2018,9,3.61,0.1,5.25,2.17,4.66,5.1,3.29,4.84,0.74,1.45,1.75,0.26,0.24,0.44,0
MT,201838,2018,9,3.67,0.16,5.62,2.18,4.71,5.27,3.35,4.96,0.76,1.39,1.77,0.33,0.22,0.45,0
MT,201839,2018,9,3.59,0.08,7.15,2.31,4.84,5.2,3.38,4.83,0.72,1.45,1.62,0.17,0.1,0.42,0
MT,201840,2018,10,3.93,0.14,6.73,2.19,4.92,5.06,3.25,4.79,0.79,1.44,1.74,0.19,0.18,0.38,0.634962
MT,201841,2018,10,4.12,0.1,6.81,2.33,4.77,5.4,3.38,4.67,0.72,1.51,1.68,0.27,0.21,0.58,0.541221
MT,201842,2018,10,4.03,0.14,6.54,2.3,5.07,5.65,3.38,4.99,0.79,1.46,1.85,0.32,0.19,0.46,0.718391
MT,201843,2018,10,4.08,0.23,6.59,2.34,5.09,5.73,3.59,5.12,0.78,1.43,1.76,0.34,0.27,0.54,0.580357
MT,201844,2018,10,3.92,0.15,6.5,2.34,5.03,5.29,3.6,5.16,0.79,1.46,1.72,0.3,0.25,0.52,0.708248
MT,201845,2018,11,3.98,0.11,6.52,2.43,4.82,5.26,3.38,4.99,0.72,1.41,1.53,0.28,0.32,0.47,0.592277
MT,201846,2018,11,4.17,0.15,6.95,2.52,4.96,5.24,4.01,5.37,0.69,1.5,1.74,0.4,0.26,0.41,0.714286
MT,201847,2018,11,4.16,0.16,7.06,2.51,4.7,4.88,3.63,5.36,0.72,1.51,1.8,0.28,0.29,0.48,1.30226
MT,201848,2018,11,4.27,0.12,8.02,2.64,5.13,5.51,3.63,5.17,0.75,1.52,1.81,0.34,0.24,0.48,0.885296
MT,201849,2018,12,4.26,0.15,8.11,2.62,4.68,5.28,3.79,5.16,0.77,1.37,1.8,0.22,0.26,0.48,0.665795
MT,201850,2018,12,4.23,0.11,7.74,2.79,4.72,5.23,3.58,5.09,0.76,1.54,1.72,0.25,0.28,0.46,0.892857
MT,201851,2018,12,4.49,0.11,7.88,3.05,4.73,5.15,3.77,5.25,0.77,1.56,1.65,0.25,0.21,0.36,0.963463
MT,201852,2018,12,4.83,0.14,9.27,3.41,4.97,4.85,4.24,5.77,0.85,1.59,1.7,0.28,0.24,0.42,2.05864
MT,201901,2019,12,4.65,0.16,8.96,2.93,5.37,5.66,3.98,5.49,0.78,1.74,1.91,0.3,0.27,0.39,1.64133
MT,201902,2019,1,4.6,0.17,8.05,2.72,5.42,5.8,4.15,5.67,0.83,1.51,1.85,0.34,0.23,0.46,1.56068
MT,201903,2019,1,4.98,0.17,8.37,2.87,5.3,5.58,3.89,5.3,0.81,1.54,1.89,0.3,0.23,0.42,1.63584
MT,201904,2019,1,5.5,0.17,9.69,3.01,5.48,5.78,3.9,5.38,0.91,1.75,1.89,0.31,0.25,0.38,2.02273
MT,201905,2019,1,5.98,0.24,9.83,3.1,5.18,5.89,3.82,5.61,0.87,1.68,1.87,0.35,0.23,0.47,2.36801
MT,201906,2019,2,6.64,0.34,10.52,3.48,5.18,5.96,3.92,5.75,0.93,1.8,1.94,0.35,0.28,0.42,3.19065
MT,201907,2019,2,7.12,0.41,11.16,3.43,5.13,6.02,3.83,5.38,1.04,1.8,2.1,0.31,0.3,0.54,3.56632
MT,201908,2019,2,7.25,0.26,11.6,3.6,5.45,6.11,4.13,5.59,0.9,1.66,1.96,0.28,0.23,0.48,3.79244
MT,201909,2019,2,6.64,0.23,10.55,3.46,5.49,6.05,3.61,5.18,0.95,1.75,2.07,0.33,0.28,0.47,3.63326
MT,201910,2019,3,6.37,0.26,9.85,3.1,5.41,6.21,3.82,5.52,0.88,1.68,2.14,0.31,0.32,0.55,3.16529
MT,201911,2019,3,5.96,0.28,9.35,3.12,5.57,6.06,3.68,5.46,0.95,1.86,2.09,0.31,0.26,0.55,3.42535
MT,201912,2019,3,5.46,0.26,8.65,3.03,5.47,6.15,3.82,5.34,0.98,1.75,2.19,0.35,0.28,0.59,2.26349
MT,201913,2019,3,4.88,0.16,7.79,2.88,5.45,6.34,3.8,5.7,0.84,1.75,2.09,0.39,0.31,0.54,1.98854
MT,201914,2019,4,4.49,0.18,6.93,2.58,5.46,6.17,3.59,5.4,0.88,1.68,2.0,0.34,0.36,0.5,1.23989
MT,201915,2019,4,4.3,0.18,6.8,2.71,5.2,6.22,3.6,5.44,0.93,1.63,1.99,0.29,0.21,0.54,1.13875
MT,201916,2019,4,4.34,0.09,6.85,2.56,4.99,5.81,3.29,4.92,0.75,1.61,1.98,0.35,0.29,0.58,0.886171
MT,201917,2019,4,4.24,0.21,10.07,2.7,5.3,6.2,3.4,5.29,0.79,1.51,2.06,0.31,0.32,0.62,0.852827
MT,201918,2019,4,4.16,0.21,13.56,2.94,4.92,6.3,4.1,5.87,0.84,1.49,2.0,0.3,0.3,0.51,0.662583
MT,201919,2019,5,3.89,0.12,12.5,2.76,5.09,5.89,4.97,6.76,0.83,1.58,1.98,0.2,0.25,0.47,0.699205
MT,201920,2019,5,3.75,0.07,10.16,2.55,4.79,5.97,3.86,5.66,0.9,1.44,1.94,0.28,0.27,0.56,0.830827
MT,201921,2019,5,3.92,0.07,8.64,2.51,5.06,5.89,3.44,5.73,0.86,1.59,2.08,0.31,0.21,0.56,0.822529
MT,201922,2019,5,4.16,0.19,6.84,2.44,4.81,6.15,3.3,5.14,0.86,1.45,1.93,0.22,0.25,0.48,0.676841
MT,201923,2019,6,3.84,0.16,5.74,2.18,4.93,5.93,3.2,4.97,0.84,1.5,1.89,0.26,0.18,0.45,0.751001
MT,201924,2019,6,4.03,0.24,5.3,2.09,4.78,6.11,3.15,5.14,0.91,1.54,2.08,0.3,0.13,0.66,0.645876
MT,201925,2019,6,4.25,0.1,5.37,2.09,5.03,6.29,3.12,5.13,0.88,1.44,2.16,0.24,0.24,0.43,0.418702
MT,201926,2019,6,3.56,0.12,4.72,1.95,5.12,5.66,3.26,5.35,0.8,1.4,2.07,0.28,0.28,0.5,0.356355
MT,201927,2019,7,3.43,0.18,4.42,1.98,4.69,5.93,3.2,5.28,0.81,1.36,2.17,0.3,0.33,0.53,0.504686
MT,201928,2019,7,3.6,0.07,4.26,1.89,4.99,5.92,3.22,5.53,0.72,1.36,2.18,0.23,0.44,0.5,0.538073
MT,201929,2019,7,3.55,0.21,4.17,1.79,4.87,5.87,3.16,5.25,0.81,1.53,2.11,0.33,0.33,0.48,0.478878
MT,201930,2019,7,3.56,0.0,3.88,1.6,4.9,5.66,3.1,5.24,0.71,1.5,2.15,0.28,0.13,0.54,0.409232
MT,201931,2019,7,3.23,0.0,3.83,1.75,4.79,5.86,3.15,5.31,0.71,1.35,2.25,0.22,0.21,0.51,0.359712
MT,201932,2019,8,3.43,0.17,3.75,1.67,4.77,5.75,3.19,5.25,0.71,1.43,2.21,0.21,0.24,0.44,0.424809
MT,201933,2019,8,3.64,0.07,3.96,1.81,4.96,5.68,3.12,5.03,0.76,1.5,2.21,0.23,0.26,0.46,0.373514
MT,201934,2019,8,3.44,0.11,3.99,1.76,4.96,5.51,3.05,5.12,0.98,1.46,2.09,0.18,0.15,0.46,0.441052
MT,201935,2019,8,3.63,0.1,4.25,1.87,4.85,5.4,2.85,4.8,0.77,1.45,2.13,0.21,0.3,0.38,0.400348
MT,201936,2019,9,3.52,0.13,5.57,2.02,4.8,5.47,2.93,5.14,0.84,1.42,2.14,0.26,0.3,0.54,0.424232
MT,201937,2019,9,3.71,0.07,6.09,2.42,4.83,5.41,3.11,4.71,0.86,1.51,1.92,0.34,0.22,0.43,0.6941
MT,201938,2019,9,4.03,0.11,6.75,2.6,5.06,5.67,3.25,5.14,0.82,1.49,2.0,0.37,0.27,0.48,0.805622
MT,201939,2019,9,4.03,0.06,7.35,2.64,4.96,5.26,3.25,4.77,0.99,1.49,1.92,0.2,0.2,0.53,0.718943
MT,201940,2019,9,4.02,0.0,7.38,2.48,5.15,5.49,3.41,4.72,0.93,2.13,1.99,0.21,0.26,0.48,1.00762
MT,201941,2019,10,3.88,0.19,6.96,2.61,5.14,5.83,3.33,4.74,0.92,1.8,2.05,0.29,0.22,0.51,0.799842
MT,201942,2019,10,4.09,0.16,7.21,2.57,5.3,5.88,3.62,5.15,1.05,1.76,2.02,0.31,0.29,0.39,0.682563
MT,201943,2019,10,4.32,0.21,6.82,2.33,5.38,5.7,3.72,5.29,0.82,1.69,2.1,0.2,0.22,0.45,0.760525
MT,201944,2019,10,3.78,0.15,6.55,2.24,5.35,5.73,3.8,5.29,0.85,1.71,1.98,0.36,0.26,0.46,0.796503
MT,201945,2019,11,4.13,0.13,6.82,2.52,5.51,5.89,3.89,5.22,0.92,1.65,2.03,0.31,0.21,0.56,0.930997
MT,201946,2019,11,4.32,0.08,6.9,2.51,5.44,5.82,3.91,5.41,0.87,1.71,2.3,0.34,0.19,0.43,1.1386
MT,201947,2019,11,4.45,0.16,7.41,2.63,5.38,5.79,4.9,6.36,0.77,1.76,2.21,0.28,0.3,0.65,1.18399
MT,201948,2019,11,3.94,0.16,7.07,2.47,4.71,5.43,4.43,5.95,0.73,1.76,1.79,0.26,0.27,0.46,1.42826
MT,201949,2019,12,4.46,0.08,7.52,2.58,5.2,5.57,4.4,5.59,0.87,1.73,2.1,0.27,0.42,0.4,1.21029
MT,201950,2019,12,4.62,0.17,7.71,2.67,5.3,5.67,4.18,5.25,0.77,1.58,2.08,0.32,0.4,0.51,1.31013
MT,201951,2019,12,4.88,0.2,8.42,3.09,5.0,5.46,4.29,5.48,0.76,1.66,1.88,0.3,0.25,0.41,1.59242
MT,201952,2019,12,5.48,0.26,10.01,3.46,5.12,5.11,5.05,6.15,0.86,1.64,2.04,0.32,0.15,0.42,2.28766
MT,202001,2020,12,5.54,0.2,10.63,3.29,5.76,5.88,4.56,6.16,0.98,1.67,2.23,0.26,0.24,0.53,2.18523
MT,202002,2020,1,5.33,0.13,9.43,2.96,5.86,6.16,4.15,5.78,0.95,1.7,2.23,0.38,0.32,0.52,2.05238
MT,202003,2020,1,5.79,0.23,9.26,3.06,5.61,6.06,4.04,5.68,0.88,1.6,2.04,0.36,0.32,0.55,2.11912
MT,202004,2020,1,6.57,0.33,10.68,3.03,6.92,6.43,6.06,7.17,1.03,1.72,2.46,0.34,0.25,0.49,3.1558
MT,202005,2020,1,6.85,0.34,11.25,3.43,5.69,6.07,5.86,7.14,0.91,1.82,2.18,0.27,0.32,0.5,3.73816
MT,202006,2020,2,7.03,0.32,12.17,3.32,5.64,6.41,4.63,5.91,1.11,1.8,2.14,0.3,0.35,0.52,3.67587
MT,202007,2020,2,7.27,0.35,11.67,3.43,5.57,6.42,4.23,5.5,1.07,1.71,2.33,0.35,0.28,0.49,3.75749
MT,202008,2020,2,6.92,0.28,11.36,3.37,5.74,6.58,4.37,5.72,1.08,1.75,2.28,0.33,0.27,0.55,3.58841
MT,202009,2020,2,8.01,0.38,12.12,3.69,5.69,6.5,4.37,5.98,1.04,1.73,2.16,0.33,0.31,0.52,3.73482
MT,202010,2020,3,8.09,0.46,13.1,3.59,5.28,6.21,4.31,5.79,1.15,1.86,2.02,0.41,0.27,0.4,4.51121
MT,202011,2020,3,12.99,0.59,17.56,4.49,5.06,5.97,4.3,6.21,1.54,1.89,1.87,0.4,0.18,0.52,4.87274
MT,202012,2020,3,20.85,1.05,16.94,5.27,5.21,4.8,3.62,5.75,2.06,2.17,1.62,0.23,0.25,0.31,4.54203
MT,202013,2020,3,13.85,0.8,12.13,3.74,5.31,4.58,3.0,4.81,2.13,2.29,1.75,0.27,0.13,0.39,3.56859
MT,202014,2020,3,10.4,0.56,9.09,2.89,5.21,5.02,2.81,4.71,1.62,2.19,1.88,0.36,0.18,0.55,2.26566
MT,202015,2020,4,7.35,0.32,6.46,2.34,5.14,5.02,2.73,4.47,1.42,1.84,1.9,0.27,0.18,0.38,1.5327
MT,202016,2020,4,6.04,0.32,5.33,1.84,5.26,5.05,2.67,4.36,1.12,1.75,1.96,0.4,0.23,0.48,1.10488
MT,202017,2020,4,5.68,0.26,4.54,1.52,4.83,5.07,2.52,4.21,1.1,1.66,1.88,0.28,0.33,0.46,0.984176
MT,202018,2020,4,5.6,0.22,3.87,1.44,4.78,5.56,2.6,4.42,0.96,1.52,1.86,0.34,0.15,0.43,0.677806
MT,202019,2020,5,6.42,0.23,3.55,1.39,4.47,5.41,2.75,4.35,0.96,1.56,1.8,0.29,0.12,0.42,0.563595
MT,202020,2020,5,6.52,0.23,3.44,1.34,4.98,5.32,2.83,4.36,0.86,1.42,1.94,0.24,0.29,0.48,0.355366
MT,202021,2020,5,4.98,0.15,3.27,1.41,5.0,5.31,2.81,4.43,0.91,1.5,1.9,0.24,0.26,0.52,0.58936
MT,202022,2020,5,4.35,0.22,3.03,1.38,4.64,5.38,2.73,4.34,0.91,1.59,1.86,0.3,0.27,0.47,0.476493
MT,202023,2020,6,4.01,0.12,3.04,1.27,4.61,5.36,2.73,4.49,0.83,1.46,1.97,0.33,0.21,0.47,0.367085
MT,202024,2020,6,4.52,0.14,3.24,1.46,4.94,5.75,2.78,4.57,0.87,1.52,2.06,0.38,0.15,0.51,0.450607
MT,202025,2020,6,4.14,0.14,3.47,1.57,4.96,5.91,2.91,4.66,0.8,1.6,2.06,0.32,0.22,0.52,0.456621
MT,202026,2020,6,4.72,0.28,4.08,1.85,4.98,6.08,2.91,5.02,1.0,1.58,2.26,0.28,0.24,0.56,0.749362
MT,202027,2020,6,5.42,0.35,4.18,2.01,4.89,5.62,3.13,5.17,0.97,1.77,2.14,0.28,0.2,0.51,0.894484
MT,202028,2020,7,5.83,0.43,4.3,2.03,5.01,5.91,3.16,5.41,0.96,1.69,2.36,0.34,0.14,0.6,0.775675
MT,202029,2020,7,5.99,0.45,4.26,2.14,4.98,5.77,2.98,5.12,0.93,1.71,2.06,0.26,0.26,0.46,0.727525
MT,202030,2020,7,5.32,0.32,3.78,1.79,4.86,5.63,2.93,5.19,0.89,1.7,2.04,0.28,0.25,0.53,0.571882
MT,202031,2020,7,4.96,0.28,3.65,1.72,4.83,5.66,3.18,5.66,0.87,1.65,2.18,0.34,0.29,0.53,0.787898
MT,202032,2020,8,4.65,0.25,3.57,1.77,4.69,5.66,2.88,6.23,0.83,1.52,2.16,0.31,0.16,0.6,0.657684
MT,202033,2020,8,4.52,0.26,3.58,1.76,4.89,5.51,2.95,5.28,0.82,1.44,2.04,0.31,0.29,0.52,0.646831
MT,202034,2020,8,4.61,0.27,3.32,1.53,4.83,5.46,3.1,4.92,0.74,1.48,2.14,0.36,0.18,0.6,0.567077
MT,202035,2020,8,4.18,0.24,3.52,1.67,4.75,5.37,2.98,4.95,0.87,1.44,1.98,0.29,0.24,0.45,0.533156
MT,202036,2020,8,4.42,0.2,3.7,1.8,4.79,5.38,2.9,4.86,0.77,1.54,2.08,0.36,0.2,0.45,0.670667
MT,202037,2020,9,4.39,0.24,4.06,1.91,4.91,5.19,2.88,4.72,0.87,1.62,1.98,0.31,0.25,0.51,0.835792
MT,202038,2020,9,4.86,0.26,4.36,1.9,4.89,5.57,2.92,4.66,0.91,1.56,2.0,0.34,0.22,0.49,0.733496
MT,202039,2020,9,5.48,0.32,5.18,2.39,5.13,5.79,3.01,4.7,0.94,1.58,2.11,0.32,0.25,0.54,0.930013
MT,202040,2020,9,5.85,0.39,5.71,2.53,5.2,6.09,3.09,4.68,0.99,2.25,1.99,0.43,0.29,0.47,0.997293
MT,202041,2020,10,6.34,0.42,5.79,2.34,5.26,5.91,3.04,4.71,1.14,1.68,2.0,0.27,0.27,0.5,1.34737
MT,202042,2020,10,5.69,0.34,5.44,2.18,5.14,5.52,3.02,4.58,0.89,1.68,2.02,0.25,0.27,0.48,1.29082
MT,202043,2020,10,5.65,0.35,5.61,2.13,5.17,5.63,2.94,4.67,1.08,1.75,1.96,0.29,0.22,0.48,0.959874
MT,202044,2020,10,5.85,0.41,5.75,2.14,5.42,5.61,3.27,4.56,0.91,1.72,1.99,0.35,0.27,0.51,0.931815
MT,202045,2020,11,5.81,0.39,5.5,2.24,5.04,5.41,2.87,4.18,0.89,1.73,1.79,0.44,0.24,0.49,1.00175
MT,202046,2020,11,5.95,0.42,5.71,2.3,5.39,5.71,2.97,4.46,1.05,1.79,2.16,0.34,0.26,0.5,1.00731
MT,202047,2020,11,5.78,0.35,5.63,2.07,5.49,5.97,2.96,4.58,1.09,1.92,2.12,0.4,0.28,0.46,0.830841
MT,202048,2020,11,5.12,0.4,5.2,1.96,5.24,5.27,2.96,4.63,0.9,1.74,2.07,0.29,0.28,0.46,0.936937
MT,202049,2020,11,5.12,0.33,5.13,1.96,5.44,5.88,3.07,4.36,0.94,1.82,2.24,0.31,0.24,0.53,0.906344
MT,202050,2020,12,4.98,0.33,4.78,1.89,5.37,5.49,2.91,4.47,0.98,1.75,2.05,0.29,0.24,0.43,0.852946
MT,202051,2020,12,4.57,0.28,4.7,1.84,5.12,5.63,3.04,4.29,0.89,1.79,2.06,0.2,0.21,0.47,0.749601
MT,202052,2020,12,4.1,0.25,4.48,1.85,4.97,5.21,3.16,4.34,0.77,1.87,2.03,0.27,0.17,0.46,0.926262
MT,202053,2020,12,4.36,0.15,4.93,2.0,5.51,5.92,3.42,4.85,0.79,2.07,2.65,0.32,0.17,0.46,0.473518
MT,202101,2021,1,4.43,0.25,4.47,1.83,5.37,5.79,3.07,4.54,0.93,1.68,2.15,0.29,0.24,0.47,0.601551
MT,202102,2021,1,4.19,0.22,4.47,1.78,5.37,5.81,2.86,4.48,0.9,1.74,2.08,0.3,0.19,0.52,0.64041
MT,202103,2021,1,3.94,0.2,4.32,1.81,5.66,6.03,3.0,4.74,0.97,1.76,2.26,0.34,0.28,0.54,0.619798
MT,202104,2021,1,4.44,0.22,4.53,1.91,5.69,6.29,3.06,5.0,0.88,1.9,2.28,0.36,0.28,0.45,0.454902
MT,202105,2021,2,4.2,0.34,4.42,1.83,5.53,6.0,3.13,5.01,0.96,1.8,2.27,0.29,0.43,0.5,0.371345
MT,202106,2021,2,4.45,0.18,4.49,1.86,5.27,5.76,3.04,4.75,0.88,1.76,2.03,0.33,0.24,0.52,0.526584
MT,202107,2021,2,4.3,0.19,4.51,1.83,5.9,6.31,3.27,4.97,0.93,1.86,2.24,0.32,0.28,0.61,0.437876
MT,202108,2021,2,4.12,0.17,4.34,1.8,5.69,6.31,3.52,5.22,0.95,1.5,2.23,0.25,0.24,0.54,0.409117
MT,202109,2021,3,3.95,0.22,4.1,1.9,5.78,6.14,3.42,5.15,0.92,1.7,2.27,0.31,0.29,0.47,0.421196
MT,202110,2021,3,3.88,0.22,4.26,1.83,5.28,5.87,3.58,5.32,0.96,1.67,2.25,0.32,0.21,0.6,0.269992
MT,202111,2021,3,4.06,0.14,4.4,1.89,5.09,5.99,3.78,5.36,0.95,1.59,2.12,0.32,0.18,0.48,0.494917
MT,202112,2021,3,4.27,0.27,4.46,2.01,5.3,6.24,3.98,5.69,0.89,1.57,2.19,0.31,0.26,0.55,0.551524
MT,202113,2021,3,4.19,0.24,4.49,2.06,5.04,6.17,4.16,5.79,0.86,1.52,2.1,0.33,0.22,0.55,0.287391
MT,202114,2021,4,4.58,0.3,4.91,2.1,5.37,6.25,4.57,6.21,0.91,1.75,2.07,0.36,0.23,0.45,0.376068
MT,202115,2021,4,4.73,0.24,5.15,1.96,5.48,6.22,4.97,6.46,0.85,1.55,2.31,0.39,0.23,0.47,0.426057
NC,201734,2017,8,3.1,0.1,4.17,1.76,5.07,5.34,2.95,4.49,0.7,1.44,1.8,0.24,0.21,0.49,0.143885
NC,201735,2017,8,3.28,0.1,4.82,2.02,4.71,5.39,4.2,5.62,0.72,1.5,1.71,0.28,0.21,0.5,0.525146
NC,201736,2017,9,3.46,0.11,5.83,2.37,4.55,5.12,3.77,4.78,0.73,1.44,1.61,0.25,0.22,0.46,0.784929
NC,201737,2017,9,3.78,0.13,6.43,2.67,4.86,5.71,3.09,4.51,0.77,1.52,1.76,0.29,0.2,0.52,0.709349
NC,201738,2017,9,3.94,0.14,6.76,2.57,5.06,5.94,3.16,4.63,0.83,1.52,1.8,0.29,0.23,0.57,0.523469
NC,201739,2017,9,3.77,0.14,6.48,2.38,4.91,5.9,3.06,4.56,0.82,1.53,1.81,0.31,0.24,0.59,0.669344
NC,201740,2017,10,3.58,0.12,6.29,2.23,4.75,5.72,2.97,4.42,0.77,1.53,1.74,0.3,0.22,0.51,1.06519
NC,201741,2017,10,3.62,0.12,6.23,2.23,5.0,5.91,3.12,4.48,0.82,1.59,1.86,0.32,0.23,0.53,1.28615
NC,201742,2017,10,3.81,0.11,6.87,2.37,4.98,5.73,3.14,4.49,0.8,1.58,1.78,0.31,0.23,0.52,1.01247
NC,201743,2017,10,3.85,0.13,7.02,2.5,4.91,5.76,3.26,4.6,0.83,1.55,1.81,0.33,0.24,0.5,1.37457
NC,201744,2017,10,3.95,0.13,7.49,2.67,4.96,5.57,3.31,4.43,0.82,1.54,1.79,0.31,0.25,0.51,1.48312
NC,201745,2017,11,4.03,0.14,7.91,2.81,5.33,5.4,3.23,4.45,0.8,1.58,1.79,0.29,0.25,0.5,1.56343
NC,201746,2017,11,4.3,0.14,8.68,3.03,5.18,5.34,3.2,4.42,0.81,1.54,1.81,0.32,0.25,0.47,1.83144
NC,201747,2017,11,4.05,0.12,8.89,3.03,4.73,4.73,3.25,4.26,0.76,1.48,1.63,0.31,0.21,0.39,2.5641
NC,201748,2017,11,4.47,0.16,9.82,3.22,5.21,5.27,3.47,4.56,0.84,1.54,1.76,0.33,0.25,0.46,1.71829
NC,201749,2017,12,4.35,0.14,9.34,3.06,4.83,5.1,4.51,5.41,0.78,1.5,1.65,0.3,0.22,0.43,2.01148
NC,201750,2017,12,4.65,0.15,10.09,3.19,4.81,5.04,4.18,5.04,0.78,1.5,1.65,0.27,0.21,0.41,1.9343
NC,201751,2017,12,4.91,0.18,10.84,3.44,4.76,4.86,4.27,5.15,0.74,1.52,1.69,0.26,0.2,0.4,1.9008
NC,201752,2017,12,5.2,0.18,11.99,3.54,5.03,4.94,4.47,5.29,0.71,1.6,1.7,0.25,0.2,0.37,3.80179
NC,201801,2018,1,5.31,0.2,11.91,3.28,5.2,5.12,4.21,5.47,0.73,1.58,1.66,0.26,0.2,0.38,3.02572
NC,201802,2018,1,6.09,0.27,12.75,3.17,5.36,6.06,4.6,5.66,0.85,1.71,1.83,0.29,0.22,0.46,4.05618
NC,201803,2018,1,6.43,0.27,12.78,3.07,5.32,6.02,4.31,5.34,0.83,1.71,1.79,0.29,0.22,0.44,6.5564
NC,201804,2018,1,7.62,0.34,15.83,3.12,5.6,7.19,4.5,5.54,0.96,1.81,1.94,0.28,0.23,0.51,8.04941
NC,201805,2018,1,8.85,0.37,16.9,3.39,5.36,7.64,4.77,5.73,0.91,1.89,1.86,0.3,0.24,0.49,8.64026
NC,201806,2018,2,8.81,0.42,16.42,3.63,5.57,7.45,5.09,6.1,0.99,2.02,1.98,0.32,0.23,0.53,10.2671
NC,201807,2018,2,7.23,0.35,13.12,3.28,5.39,6.63,4.4,5.31,0.92,1.87,1.93,0.3,0.27,0.58,7.92215
NC,201808,2018,2,5.57,0.26,9.86,2.92,5.31,6.26,3.76,5.03,0.88,1.77,1.94,0.32,0.27,0.55,5.16899
NC,201809,2018,2,4.42,0.18,8.24,2.71,5.12,5.91,3.38,4.69,0.84,1.79,1.87,0.31,0.23,0.53,3.06936
NC,201810,2018,3,4.5,0.17,8.72,2.81,5.06,5.87,3.37,4.73,0.81,1.67,1.84,0.28,0.23,0.52,2.7563
